ID,GLUE Score,Synaptic Diversity,Synaptic Diversity Normalized,Synaptic Saliency,Synaptic Saliency Normalized,Activation Distance,Activation Distance Normalized,Jacobian Score,Jacobian Score Normalized,Number of Parameters,Head Importance,Head Importance Normalized,Head Confidence,Head Confidence Normalized,Head Softmax Confidence,Head Softmax Confidence Normalized
81,68.33375000000001,0.0,nan,0.023465389385819435,0.003910898230969906,633746944.0,158436736.0,-100342.81048323077,0.557115006378566,7684608,0.006816577166318893,0.0011360961943864822,2.9870078563690186,0.4978346526622772,0.004092507064342499,0.0020462535321712494
82,69.985,0.0,nan,0.01235014759004116,0.0020583579316735268,608466816.0,152116704.0,-100434.00794541673,0.5659231497715516,7456394,0.005602588877081871,0.0011205178452655673,3.0265257358551025,0.7566314339637756,0.01762431301176548,0.00881215650588274
83,72.37750000000001,0.0,nan,0.03446591645479202,0.0034465917851775885,879355392.0,146559232.0,-100599.11910272855,0.5625730936638567,8837381,0.017936065793037415,0.0019928961992263794,6.8035688400268555,0.8504461050033569,0.0803583562374115,0.020089589059352875
84,71.12,0.0,nan,0.008997246623039246,0.000642660481389612,1421755264.0,142175536.0,-100446.61159229492,0.5668341724387951,13173912,0.006816870998591185,0.0005243747145868838,8.777172088623047,0.8777171969413757,0.06655009090900421,0.016637522727251053
85,66.01375,0.0,nan,0.005359124857932329,0.0006698906072415411,874878848.0,145813152.0,-100477.1245879063,0.5668519601073838,9651456,0.006503070238977671,0.0013006140943616629,3.346896171569824,0.6693792343139648,0.06259626150131226,0.03129813075065613
86,69.6,0.0,nan,0.01696706935763359,0.0014139225240796804,1234616704.0,154327088.0,-100405.45345484433,0.5662724847952324,11266186,0.006079366430640221,0.00046764357830397785,7.574258804321289,0.6311882734298706,0.021498817950487137,0.005374704487621784
87,73.10625,0.0,nan,0.030529078096151352,0.0030529077630490065,950801536.0,158466928.0,-100738.86269901125,0.5481889858016222,9066240,0.007366981822997332,0.0007366982172243297,6.033867359161377,0.6033867597579956,0.06693053245544434,0.016732633113861084
88,63.07499999999999,0.0,nan,0.028379235416650772,0.007094808854162693,268959424.0,134479712.0,-100577.50549293299,0.5592772670404322,5189632,0.017579978331923485,0.008789989165961742,1.128720760345459,0.5643603801727295,0.1217195987701416,0.0608597993850708
89,73.05375,0.0,nan,0.012262404896318913,0.0008758861222304404,1523608320.0,152360832.0,-100672.0682271749,0.5645047199151513,13102857,0.014849016442894936,0.0014849016442894936,5.204890727996826,0.5783212184906006,0.08051436394453049,0.020128590986132622
90,73.33,0.0,nan,0.011155999265611172,0.0007968571153469384,1498708864.0,149870896.0,-100683.65518447984,0.5649032435175954,13132288,0.013881568796932697,0.0015423964941874146,7.143538475036621,0.7937265038490295,0.12600018084049225,0.03150004521012306
